"Parcel Number",Number,Street,"School District",Township,"Corp / Village","Sale #",Month,Year,"Sale Price",Sqft,Acres,"Yr Built",Story,Basement,Frame,Bedrooms,BasementSqft,"Fin Base",Air,GarageSqft,Type,"Heat Type",Roof,RoofType,Rooms,FullBaths,HalfBaths,Grade,MHRE,NeighCode,PropClass,LandValue,BldgValue,"Property Card"
040022590000,,,2A,4B,5X,"  558",10,17,"   200000",,,,,,,,,,,,,,,,,,,,,4104,400,"  35350",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040022590000.pdf
040022600000,,,2A,4B,5X,"  558",10,17,"   200000",,,,,,,,,,,"  384",D,,,,,,,,,4104,499,"  17680","    4570",http://www.realestate.co.hocking.oh.us/cards/Crnt/040022600000.pdf
040022610000," 1323",CHURCH,2A,4B,5X,"  558",10,17,"   200000",,,,,,,,,,,,,,,,,,,,,4104,400,"  36750",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040022610000.pdf
040022640000," 1295",CHURCH,2A,4B,5X,"   41"," 1",17,"    90000","  816",,OLD/,1,B,F,,"  816",,,"  240",D,"WARM AIR",S,ASP," 6",1,,C-5,," 432",510,"   5050","   50690",http://www.realestate.co.hocking.oh.us/cards/Crnt/040022640000.pdf
040022650000,,,2A,4B,5X,"   41"," 1",17,"    90000",,,,,,,,,,,,,,,,,,,,," 432",500,"   5050",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040022650000.pdf
040022770000,12880,CHURCH,2A,4B,5X,"  525",10,17,"   105000"," 1388",,1953,1,B,F,," 1188",,Y,"  450",A,GAS,S,ASP," 5",2,,C+5,," 432",510,"  15150","   88240",http://www.realestate.co.hocking.oh.us/cards/Crnt/040022770000.pdf
040023220000," 1267",FOURTH,2A,4B,5X,"  141"," 3",17,"    97000",,,,,,,,,,,,,,,,,,,,," 432",500,"   3960",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040023220000.pdf
040023240000," 1267",FOURTH,2A,4B,5X,"  141"," 3",17,"    97000"," 1120",,1953,1,B,F," 3"," 1120",F,Y,,,GAS,S,ASP," 7",1,1,C,," 432",510,"  15840","   65190",http://www.realestate.co.hocking.oh.us/cards/Crnt/040023240000.pdf
040023260000," 1264",FOURTH,2A,4B,5X,"  144"," 3",17,"    82000"," 1064",,1953,1,B,F,," 1064",,Y,,,GAS,C,COM," 5",1,1,D+10,," 432",510,"  12930","   49000",http://www.realestate.co.hocking.oh.us/cards/Crnt/040023260000.pdf
040023350000," 1212",HUNTER,2A,4B,5X,"  513"," 9",17,"   435000"," 2916","    92817",,,,,," 1476",,Y,,,CENTRAL,,,,,,,,4104,447,"  35700","   85290",http://www.realestate.co.hocking.oh.us/cards/Crnt/040023350000.pdf
040023360000," 1220",HUNTER,2A,4B,5X,"  513"," 9",17,"   435000"," 4040",,,,,,," 3200",,,"  592",A,,,,,,,,,4104,447,"  36050","   47630",http://www.realestate.co.hocking.oh.us/cards/Crnt/040023360000.pdf
040023910000,"  333",FRONT,2A,4B,5X,"  149"," 3",07,"    81000"," 1073",,1956,1,,F," 3",,,Y,"  319",A,GAS,S,GAB," 5",1,,D+5,," 423",510,"  15000","   47830",http://www.realestate.co.hocking.oh.us/cards/Crnt/040023910000.pdf
040023990000,"  254",BARTON,2A,4B,5X,"   34"," 1",17,"    86500","  864",,1988,1,,F,,,,Y,"  288",A,"ELEC BB",S,GAB," 4",1,,C-5,," 422",510,"  14870","   60280",http://www.realestate.co.hocking.oh.us/cards/Crnt/040023990000.pdf
040024110000,"  315",BARTON,2A,4B,5X,"  678",11,07,"    84000","  960",,1988,1,,F,,,,Y,"  528",A,"FA GAS",S,GAB," 4",1,,C-5,," 422",510,"  17250","   66270",http://www.realestate.co.hocking.oh.us/cards/Crnt/040024110000.pdf
040024400000,"  750",GLENWOOD,2A,4B,5X,"  384"," 7",07,"    97000"," 1488",,1958,1,,F,,,,Y,"  546",A,ELECTRIC,S,HIP," 5",2,,B-10,," 429",510,"  41250","   63150",http://www.realestate.co.hocking.oh.us/cards/Crnt/040024400000.pdf
040024450000,"  709",GLENWOOD,2A,4B,5X,"  499"," 9",17,"   183500"," 1572",,1964,1,B,F,," 1572",F,Y,"  576",A,GAS,S,ASP," 9",2,1,B-5,," 429",510,"  40700","  114500",http://www.realestate.co.hocking.oh.us/cards/Crnt/040024450000.pdf
040024600000,"  704",WOOD,2A,4B,5X,"  629",10,07,"    60000","  768","      700",1950,1,B,B,,"  768",,Y,"  216",A,GAS,S,APS," 5",2,,C,," 429",510,"  24570","   58200",http://www.realestate.co.hocking.oh.us/cards/Crnt/040024600000.pdf
040024640000,"  720",WOOD,2A,4B,5X,"  413"," 8",17,"   116400","  988","     3000",1953,1,B,F," 2","  988",,Y,"  240",A,GAS,S,ASP," 4",1,,C+10,," 429",510,"  34020","   69030",http://www.realestate.co.hocking.oh.us/cards/Crnt/040024640000.pdf
040024710000,"  777",WOOD,2A,4B,5X,"  325"," 6",07,"   220000"," 2559",,1962,1,B,B,," 2559",F,Y,"  700",A,GAS,S,ASP," 7",2,,B-5,," 429",510,"  50500","  166710",http://www.realestate.co.hocking.oh.us/cards/Crnt/040024710000.pdf
040025050000,"  990",WALHONDING,2A,4B,5X,"  744",12,07,"    41655"," 1276",,1957,1,B,F,,"  319",,Y,"  264",A,"FA GAS",S,ASP," 6",1,,C,," 420",510,"  25200","   52000",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025050000.pdf
040025120000,"  135",FLORENCE,2A,4B,5X,"  309"," 6",17,"   131900","  960","     1600",1962,1,B,F,,"  960",F,Y,"  288",A,"FA GAS",S,SHN," 5",1,1,C,," 418",510,"  24330","   69230",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025120000.pdf
040025250000,"  222",FLORENCE,2A,4B,5X,"  146"," 3",07,"   210000"," 1468",,1963,1,B,F,," 1468",F,Y,,,ELECTRIC,S,ASP," 7",3,1,C+5,," 418",510,"  25420","  108910",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025250000.pdf
040025260000,"  194",FLORENCE,2A,4B,5X,"  357"," 6",07,"    20833"," 1392",,1961,1,B,B,," 1176",F,Y,"  396",A,ELECTRIC,S,HIP," 6",1,1,C+10,," 418",510,"  27470","   93780",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025260000.pdf
040025260000,"  194",FLORENCE,2A,4B,5X,"  358"," 6",07,"    20833"," 1392",,1961,1,B,B,," 1176",F,Y,"  396",A,ELECTRIC,S,HIP," 6",1,1,C+10,," 418",510,"  27470","   93780",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025260000.pdf
040025260000,"  194",FLORENCE,2A,4B,5X,"  359"," 6",07,"    93333"," 1392",,1961,1,B,B,," 1176",F,Y,"  396",A,ELECTRIC,S,HIP," 6",1,1,C+10,," 418",510,"  27470","   93780",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025260000.pdf
040025270000,,FLORENCE,2A,4B,5X,"  357"," 6",07,"    20833",,,,,,,,,,,,,,,,,,,,," 418",500,"   2650",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040025270000.pdf
040025270000,,FLORENCE,2A,4B,5X,"  358"," 6",07,"    20833",,,,,,,,,,,,,,,,,,,,," 418",500,"   2650",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040025270000.pdf
040025270000,,FLORENCE,2A,4B,5X,"  359"," 6",07,"    93333",,,,,,,,,,,,,,,,,,,,," 418",500,"   2650",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040025270000.pdf
040025520000,"  955",BETTY,2A,4B,5X,"  602",11,17,"   102000","  912",,64R9,1,B,F," 2","  912",,Y,"  312",A,"FA GAS",S,ASP," 4",1,,C,," 418",510,"  25880","   62400",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025520000.pdf
040025710000,"  864",BETTY,2A,4B,5X,"  307"," 6",17,"   157000"," 1144",,66R1,1,B,B,," 1144",F,Y,"  832",A,GAS,S,ASP," 5",2,,C,," 418",510,"  27530","   92240",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025710000.pdf
040025720000,,BETTY,2A,4B,5X,"  307"," 6",17,"   157000",,,,,,,,,,,,,,,,,,,,," 418",500,"  35920",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040025720000.pdf
040025880000,"  993",MARLA,2A,4B,5X,"  111"," 3",17,"   150000"," 1612",,1976,1,B,F," 3","  806",F,Y,"  720",A,"FA ELEC",S,ASP," 5",2,,C+5,," 418",510,"  31780","  100170",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025880000.pdf
040025890000,"  991",MARLA,2A,4B,5X,"  560"," 9",07,"   132000"," 1242",,73R0,1,B,F,," 1242",F,Y,,,ELECTRIC,S,ASP," 5",1,2,C,," 418",510,"  33050","   94490",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025890000.pdf
040026050207," 1034",ELIZABETH,2A,4B,5X,"   59"," 1",07,"   141500"," 1452",,1993,2,B,F," 3","  640",F,Y,"  108",A,"FA GAS",S,GAB,,2,,C+10,," 417",510,"  36590","  137670",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050207.pdf
040026050213," 1083",MARLA,2A,4B,5X,"  499"," 8",07,"   132700"," 1372",,1994,,,F," 3",,,Y,"  504",A,"HEAT PMP",S,GAB,,2,,C+5,," 417",510,"  48040","   95380",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050213.pdf
040026050214," 1065",MARLA,2A,4B,5X,"  292"," 6",17,"   139900"," 1152",,1995,1,,F," 3",,,Y,"  440",A,GAS,S,,,2,,C,," 417",510,"  42140","   89380",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050214.pdf
040026050219," 1008",MARLA,2A,4B,5X,"  683",11,07,"   148800"," 1056",,1993,1,B,F," 3"," 1056",F,Y,"  576",A,GAS,S,GAB,,2,,C+5,," 417",510,"  35040","  128810",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050219.pdf
040026050224," 1076",MARLA,2A,4B,5X,"  371"," 6",07,"   146500"," 1344",,1994,2,B,F," 3","  672",F,Y,"  528",A,"GAS FA",S,GAB," 7",2,1,C+5,," 417",510,"  38550","  123700",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050224.pdf
040026050238," 1002",GERTRUDE,2A,4B,5X,"  461"," 9",17,"   170000"," 1541",,2001,1,,F," 3",,,Y,"  441",A,"GAS FA",S,," 5",2,,C,," 417",510,"  38850","  113970",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050238.pdf
040026050278,"  848",HOBART,2A,4B,5X,"  386"," 8",17,"   253000"," 2256",,2008,2,B,F," 3","  864",,Y,"  504",A,GAS,S,GAB,,3,,B-10,," 417",510,"  41600","  194730",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050278.pdf
040026050286,"  817",HOBART,2A,4B,5X,"  247"," 5",17,"   170000","  864",,2010,1,B,F," 3","  864",F,Y,"  480",A,CENTRAL,S,," 7",2,,C+5,," 417",510,"  34560","  117920",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050286.pdf
040026050292,"  682",HUNTLEY,2A,4B,5X,"  293"," 6",17,"   204000",,,,,,,,,,,,,,,,,,,,," 417",500,"  33580",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050292.pdf
040026050293,"  720",HUNTLEY,2A,4B,5X,"   10"," 1",17,"   169900",,,,,,,,,,,,,,,,,,,,," 417",500,"  33580",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050293.pdf
040026050313,,HUNTLEY,2A,4B,5X,"  553",10,17,"    47500",,,,,,,,,,,,,,,,,,,,," 417",500,"  39900",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050313.pdf
040026050314,"  703",HUNTLEY,2A,4B,5X,"  659",12,17,"   335900"," 1820",,2010,2,B,F," 3"," 1398",,Y,"  840",A,GAS,S,," 7",2,1,B,," 417",510,"  39650","  226840",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050314.pdf
040026350000,"  651",EDGEHILL,2A,4B,5X,"  225"," 4",07,"    76125","  825",,1971,1,,F," 2",,,Y,"  300",A,"FA GAS",S,ASP," 4",1,,C,," 427",510,"  16350","   59120",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026350000.pdf
040026430000,"  323",BELVA,2A,4B,5X,"  231"," 5",07,"    93500","  980",,1971,1,,F,,,,Y,,,"FA GAS",S,SHI," 5",1,,C,," 427",510,"  14700","   61690",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026430000.pdf
040026440000,"  335",BELVA,2A,4B,5X,"  297"," 6",17,"    92000"," 1073",,1971,1,,F,,,,Y,"  275",A,"FA GAS",M,," 5",1,,C,," 427",510,"  14700","   66780",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026440000.pdf
040026540400,"  789",EDGEHILL,2A,4B,5X,"  560",10,17,"   209900"," 1428","     4480",2004,1,B,F," 3"," 1428",F,,"  560",A,"HEAT PMP",S,," 7",2,1,B,," 426",510,"  38790","  174030",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026540400.pdf
040026540700,"  788",EDGEHILL,2A,4B,5X,"  565"," 9",07,"   199900"," 2098","     3240",2002,2,B,F," 3","  881",F,Y,"  336",A,"HEAT PMP",S,GAB," 6",3,,B-5,," 426",510,"  35910","  191050",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026540700.pdf
040026540800,"  778",EDGEHILL,2A,4B,5X,"  245"," 5",17,"   203000"," 1718","     4640",2002,1,B,F," 3"," 1718",F,,"  506",A,"HEAT PMP",S,," 6",3,,B,," 426",510,"  46330","  182180",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026540800.pdf
040026541600,"  502","EDGEHILL CIR",2A,4B,5X,"  714",12,07,"    45000",,"    18540",,,,,,,,,,,,,,,,,,," 426",500,"  62790",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026541600.pdf
040026541800,"  514","EDGEHILL CIR",2A,4B,5X,"   72"," 2",07,"    50000",,"    44880",,,,,,,,,,,,,,,,,,," 426",500,"  40950",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026541800.pdf
040026542500,"  892",EDGEHILL,2A,4B,5X,"  261"," 6",17,"   212000"," 1818","     4790",2004,1,,F," 3",,,,"  780",A,"HEAT PMP",S,," 6",2,1,B,," 426",510,"  56250","  153980",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026542500.pdf
040026542901,"  505","EDGEHILL CIR",2A,4B,5X,"  372"," 6",07,"   135000",,,,,,,,,,,,,,,,,,,,," 414",500,"  14100",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026542901.pdf
040026542926,"  579","EDGEHILL CIR",2A,4B,5X,"  578"," 9",07,"   163563",,,,,,,,,,,,,,,,,,,,," 414",500,"  14100",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026542926.pdf
040026542927,"  581","EDGEHILL CIR",2A,4B,5X,"  594",10,07,"   168957",,,,,,,,,,,,,,,,,,,,," 414",500,"  14100",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026542927.pdf
040026880103,31640,"CHIEFTAIN DR",2A,4B,5X,"  228"," 5",17,"   800000",,"    15650",,,,,,,,,,,,,,,,,,,4204,435," 172700",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026880103.pdf
040027040000,"  125",KELLYNN,2A,4B,5X,"  100"," 3",17,"   125500"," 1040",,1967,1,B,F,," 1040",F,,,,CENTRAL,S,ASP," 5",2,,C+5,," 427",510,"  14800","   90460",http://www.realestate.co.hocking.oh.us/cards/Crnt/040027040000.pdf
040027060000,"  655",WALNUT,2A,4B,5X,"  651",12,17,"   103500"," 1120",,1976,1,,F," 3",,,,"  476",A,CENTRAL,S,ASP," 5",2,,C+5,," 427",510,"  34300","   79080",http://www.realestate.co.hocking.oh.us/cards/Crnt/040027060000.pdf
040027950000,"   65",MAE,2A,4B,5X,"  368"," 7",17,"   152000"," 1056","     3200",1983,1,B,F,,"  528",F,Y,"  432",A,"WARM AIR",S,ASP," 6",1,1,C+5,," 416",510,"  25260","   97740",http://www.realestate.co.hocking.oh.us/cards/Crnt/040027950000.pdf
040027960100,"  183",MAE,2A,4B,5X,"  616",11,17,"   128000"," 1080",,1993,2,B,F," 3","  626",,Y,"  312",A,"HEAT PMP",S,GAB,,2,,C,," 416",510,"  38200","   94270",http://www.realestate.co.hocking.oh.us/cards/Crnt/040027960100.pdf
040027960700,"  335",MAE,2A,4B,5X,"  222"," 4",07,"   159900"," 1924",,1994,1,B,F," 3","  884",,Y,"  380",A,"FA GAS",S,GAB," 6",2,1,C+5,," 416",510,"  41110","  116420",http://www.realestate.co.hocking.oh.us/cards/Crnt/040027960700.pdf
040028380000,,OHIO,2A,4B,5X,"  138"," 3",17,"    35000",,,,,,,,,,,,,,,,,,,,," 428",500,"   4850",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040028380000.pdf
040028390000,"  956",OHIO,2A,4B,5X,"  138"," 3",17,"    35000"," 1212",,1964,1,,F,,,,Y,,,"FA GAS",S,ASP," 7",1,,D+10,," 428",510,"   5550","   45450",http://www.realestate.co.hocking.oh.us/cards/Crnt/040028390000.pdf
040028410000,,NEVADA,2A,4B,5X,"  138"," 3",17,"    35000",,,,,,,,,,,,,,,,,,,,," 428",500,"   8320",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040028410000.pdf
040028540100," 1312",UTAH,2A,4B,5X,"   93"," 2",07,"    52500","  960",,1965,1,B,B,,,,Y,,,FA,S,ASP," 5",1,,C+5,," 428",510,"   5720","   63140",http://www.realestate.co.hocking.oh.us/cards/Crnt/040028540100.pdf
040028580000," 1015",OHIO,2A,4B,5X,"  179"," 4",17,"    94500"," 1176",,1960,1,B,F,,"  924",,Y,"  780",D,"FA GAS",S,ASP," 7",1,,D,," 428",510,"  11090","   70890",http://www.realestate.co.hocking.oh.us/cards/Crnt/040028580000.pdf
040028600000," 1041",OHIO,2A,4B,5X,"    9"," 1",17,"    92900"," 1008",,1925,1,B,F,," 1008",,Y,"  720",D,GAS,S,ASP," 6",1,,D+10,," 428",510,"  11090","   59810",http://www.realestate.co.hocking.oh.us/cards/Crnt/040028600000.pdf
040028740000,,COLORADO,2A,4B,5X,"    9"," 1",17,"    92900",,,,,,,,,,,,,,,,,,,,," 428",500,"   4420",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040028740000.pdf
040028840000," 1179",KANSAS,2A,4B,5X,"  190"," 4",17,"    79900"," 1620",,2003,1,,F," 3",,,,,,"HEAT PMP",S,GAB,,2,,D-10,X," 428",560,"  17680","   73220",http://www.realestate.co.hocking.oh.us/cards/Crnt/040028840000.pdf
040029090000," 1368",COLORADO,2A,4B,5X,"  167"," 4",17,"    33000","  650",,1948,1,B,F,,"  420",,Y,,,"FA GAS",S,ASP," 3",1,,D-20,," 428",510,"  10400","   23050",http://www.realestate.co.hocking.oh.us/cards/Crnt/040029090000.pdf
040029320100," 1130",OHIO,2A,4B,5X,"  209"," 5",17,"    66000"," 1200",,1994,2,,F," 3",,,Y,"  480",A,GAS,S,GAB," 6",2,,C,," 428",510,"   8320","   91760",http://www.realestate.co.hocking.oh.us/cards/Crnt/040029320100.pdf
040029320100," 1130",OHIO,2A,4B,5X,"  626",11,17,"    81500"," 1200",,1994,2,,F," 3",,,Y,"  480",A,GAS,S,GAB," 6",2,,C,," 428",510,"   8320","   91760",http://www.realestate.co.hocking.oh.us/cards/Crnt/040029320100.pdf
040029490000," 1223",MISSOURI,2A,4B,5X,"  704",12,07,"      800",,,,,,,,,,,,,,,,,,,,," 428",570,"   5200","    1530",http://www.realestate.co.hocking.oh.us/cards/Crnt/040029490000.pdf
040029680000," 1156",OHIO,2A,4B,5X,"   25"," 1",17,"    50000","  808",,OLD/,1,B,F,,"  864",,Y,,,GAS,S,ASP," 6",1,,D,," 428",510,"   8320","   45870",http://www.realestate.co.hocking.oh.us/cards/Crnt/040029680000.pdf
040029690000," 1170",OHIO,2A,4B,5X,"  641",10,07,"    60000"," 1326",,1967,1,,F,,,,Y,,,"FA GAS",S,SHI," 5",1,1,C,," 428",510,"   8320","   61770",http://www.realestate.co.hocking.oh.us/cards/Crnt/040029690000.pdf
040029940000,"  278",MICHELLE,2A,4B,5X,"   94"," 2",17,"   106000"," 1612","     2100",1962,1,,F," 2",,,Y,"  400",A,GAS,S,ASP," 6",1,1,C+10,," 427",510,"  19620","  106660",http://www.realestate.co.hocking.oh.us/cards/Crnt/040029940000.pdf
040029950000,"  733",WALNUT,2A,4B,5X,"  679",11,07,"   128500"," 1378","     1900",1962,1,B,F,,"  689",F,Y,,,"FA GAS",S,ASP," 2",1,1,C,," 427",510,"  18090","   91240",http://www.realestate.co.hocking.oh.us/cards/Crnt/040029950000.pdf
040030230000,"  701","ST RT 93",2A,4B,5X,"   66"," 2",07,"    36000"," 1632",,"   /",1,B,F,,"  816",,Y,"  576",D,"HA GAS",S,ASP," 7",1,,D+10,," 433",510,"   7580","   60170",http://www.realestate.co.hocking.oh.us/cards/Crnt/040030230000.pdf
040030250000,"  785","ST RT 93 N",2A,4B,5X,"  418"," 8",17,"   142900","  960",,2004,1,B,F," 2","  960",F,,"  400",A,"HEAT PMP",S,," 5",1,,C,," 433",510,"  20090","   89510",http://www.realestate.co.hocking.oh.us/cards/Crnt/040030250000.pdf
040030260000,"  805","ST RT 93",2A,4B,5X,"   69"," 2",17,"    73500"," 1049",,OLD/,1,B,F," 1","  568",,,"  270",A,GAS,S,ASP," 4",1,,D-5,," 435",510,"   9840","   32610",http://www.realestate.co.hocking.oh.us/cards/Crnt/040030260000.pdf
040030410300,30260,"INDUSTRIAL P",2A,4B,5X,"  683",12,17,"  1300000",24160,"    54700",,,,,,,,,,,,,,,,,,,4104,340," 136750","  758160",http://www.realestate.co.hocking.oh.us/cards/Crnt/040030410300.pdf
040030410400,,,2A,4B,5X,"  655",11,07,"    30000",,"    16410",,,,,,,,,,,,,,,,,,,4104,300,"  33000",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040030410400.pdf
040030410400,,,2A,4B,5X,"  683",12,17,"  1300000",,"    16410",,,,,,,,,,,,,,,,,,,4104,300,"  33000",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040030410400.pdf
040030660000,12930,"ST RT 664",2A,4B,5X,"  217"," 5",17,"  2497000"," 5330","    22130",,,,,,,,,,,,,,,,,,,4204,430," 167310","  287820",http://www.realestate.co.hocking.oh.us/cards/Crnt/040030660000.pdf
040030690100,12819,"ST RT 664",2A,4B,5X,"  117"," 3",07,"  2425000",26467,"    19700",,,,,,,,,,,CENTRAL,S,HIP,,,,,,4204,410," 216700"," 2030000",http://www.realestate.co.hocking.oh.us/cards/Crnt/040030690100.pdf
040030690900,12815,"ST RT 664",2A,4B,5X,"   56"," 1",07,"  1227348",,"    17100",,,,,,,,,,,,,,,,,,,4204,400," 188100",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040030690900.pdf
040030730101,,,2A,4B,5X,"   21"," 1",07,"    55000",,"   125220",,,,,,,,,,,,,,,,,,,4204,499," 280710",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040030730101.pdf
040030750500,12892,"ST RT 664",2A,4B,5X,"  459"," 8",07,"   157000","  161","     4200",,,,,,,,,,,,,,,,,,,4204,452,"  46200","    5640",http://www.realestate.co.hocking.oh.us/cards/Crnt/040030750500.pdf
040032010000,13859,ASH,2A,4B,5X,"  320"," 6",17,"   184000"," 1575","     4680",2015,1,B,F," 3","  594",,Y,"  484",A,CENTRAL,S,,,2,,C+5,," 415",510,"  46150","  133460",http://www.realestate.co.hocking.oh.us/cards/Crnt/040032010000.pdf
040032420000,32349,LILAC,2A,4B,5X,"    1"," 1",17,"    41310",,"     3060",,,,,,,,,,,,,,,,,,," 415",500,"  35750",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040032420000.pdf
040032620000,33708,SUTTON,2A,4B,5X,"   79"," 2",07,"    50000"," 1020","     2900",1940,1,B,F,," 1020",,Y,,,"HA GAS",M,MTL," 4",1,,D,," 433",511,"  10230","   32840",http://www.realestate.co.hocking.oh.us/cards/Crnt/040032620000.pdf
040032720000," 1060","ST RT 93",2A,4B,5X,"  630",11,17,"   375000"," 3600",,,,,,,,,Y,,,OIL,O,ROL," 2",,2,,,4004,452,"  73310","   80390",http://www.realestate.co.hocking.oh.us/cards/Crnt/040032720000.pdf
040032730000," 1026","ST RT 93",2A,4B,5X,"  431"," 8",17,"   128000",,,,,,,,,,,,,,,,,,,,," 433",500,"   7280",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040032730000.pdf
040032740000,,"ST RT 93",2A,4B,5X,"  431"," 8",17,"   128000",,,,,,,,,,,,,,,,,,,,," 433",500,"   3760",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040032740000.pdf
040032760000," 1026","ST RT 93",2A,4B,5X,"  431"," 8",17,"   128000","  900",,50/,1,B,F,,"  840",,Y,,,"FA GAS",S,ASP," 5",1,,D,," 433",510,"  14450","   43090",http://www.realestate.co.hocking.oh.us/cards/Crnt/040032760000.pdf
040032770000,10120,"ST RT 93 N",2A,4B,5X,"  556",10,17,"    40000",,,,,,,,,,,,,"HA OIL",C,COM," 2",,2,,,4004,480,"  42400","   14400",http://www.realestate.co.hocking.oh.us/cards/Crnt/040032770000.pdf
040032780000," 1026","ST RT 93",2A,4B,5X,"  431"," 8",17,"   128000",,,,,,,,,,,,,,,,,,,,," 433",599,"   9350","    4500",http://www.realestate.co.hocking.oh.us/cards/Crnt/040032780000.pdf
040032790100,,,2A,4B,5X,"  593",11,17,"    20000",,,,,,,,,,,,,,,,,,,,,4004,400,"  12860",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040032790100.pdf
040032800000,"  980","ST RT 93",2A,4B,5X,"   33"," 1",07,"    55208"," 2048",,,,,,,,,,,,"WARM AIR",M,GAB," 2",,1,,,4004,429,"  71400","   35840",http://www.realestate.co.hocking.oh.us/cards/Crnt/040032800000.pdf
040032810000,"  984","ST RT 93 N",2A,4B,5X,"   34"," 1",07,"  1005316",,,,,,,,,,,,,,,,,,,,,4004,480,"   4550","   23190",http://www.realestate.co.hocking.oh.us/cards/Crnt/040032810000.pdf
040032820000,98400,"ST RT 93 N",2A,4B,5X,"   34"," 1",07,"  1005316",,,,,,,,,,,,,,,,,,,,,4004,480,"  13650","   80260",http://www.realestate.co.hocking.oh.us/cards/Crnt/040032820000.pdf
040032850000,"  920","ST RT 93",2A,4B,5X,"   34"," 1",07,"  1005316",,,,,,,,,,,,,CENTRAL,M,GAB,,,,,,4004,480,"  34030","   96630",http://www.realestate.co.hocking.oh.us/cards/Crnt/040032850000.pdf
050000030700," 9911",STAGE,2A,4D,,"  576",10,17,"   189900"," 1196","    63037",2004,1,B,F," 3"," 1196",F,,"  624",A,"HEAT PMP",,," 7",2,,C+5,,7055,511,"  36250","  124690",http://www.realestate.co.hocking.oh.us/cards/Crnt/050000030700.pdf
050000040000," 9037",STAGE,2A,4D,,"  147"," 3",17,"   390000",,"  1093200",,,,,,,,,,,,,,,,,,,7055,161," 177100",,http://www.realestate.co.hocking.oh.us/cards/Crnt/050000040000.pdf
